PuzzleBoard	SolvedBoard
..6879.2.25943..1.738.....98.......4.9..8..7.5.......33.....147.1..63982.8.7145..	146879325259436718738251469823197654694385271571642893365928147417563982982714536
71...5.2.5..96.381............693.1..61...49..3.142............824.76..9.9.8...42	719385624542967381386214975458693217261758493937142568173429856824576139695831742
.375...8.8.57.91.669..3....5.....7.89..351..24.6.....5....7..637.42.38.1.8...542.	137546289845729136692138574513462798978351642426987315251874963764293851389615427
..3..1765....238..7.9.5.3.4...1654...65.4.21...1372...4.8.1.9.2..793....5962..1..	283491765654723891719658324972165438365849217841372659438516972127934586596287143
.78.......637.2189.59...2.45.6.49......5.7......68.9.56.7...59.8259.641.......86.	278194356463752189159368274516249738982537641734681925647813592825976413391425867
.4....3....63.9.71.2.....68.917.8.3..5.694.1..6.2.185.67.....8.43.8.75....9....4.	947186325586329471123475968291758634358694217764231859675943182432817596819562743
..9...72.58.......7..9486...4...9.6..3.465.8..5.2...3...5312..6.......53.96...1..	469153728581627394723948615142839567937465281658271439875312946214796853396584172
...3..4.5.4..72..3...4.572..3.5.19..159.8.234..49.3.8..176.4...2..19..4.4.3..8...	728369415541872693396415728832541967159786234674923581917634852285197346463258179
..2.7...3.1..8..54.784.561..6..51.87.9.....4.85.94..3..856.342.43..2..6.1...9.3..	542176893613289754978435612264351987397862145851947236785613429439728561126594378
.65....24148..5..6....68..5.8.721.6..9.8.3.7..2.946.8.8..69....4..1..29891....64.	765319824148275936239468715384721569691853472527946183872694351456137298913582647
..567.2.98..5.....9..82..1.31....59.....5.....98....76.6..15..3.....6..22.3.879..	135674289826591437947823615312768594674159328598342176769215843481936752253487961
.42.19.6...3.8.27.8...3..4.1.....8.223.178.966.4.....3.5..6...9.61.9.5...2.85.63.	742519368593684271816732945179346852235178496684925713358467129461293587927851634
....6.8.7.6.81..328..2..1...9.63..8.183.5.426.5..28.1...1..5..853..96.7.4.9.8....	312569847967814532845273169294631785183957426756428913621745398538196274479382651
5..........43.176...24....8.45.7.1.6..9.1.5..6.7.3.48.9....36...317.89..........3	573986214894321765162457398245879136389614527617532489958243671431768952726195843
4.28...7.....7..457..9.423...8.617......4......178.5...793.6..262..9.....8...76.9	492835176813672945756914238548261793967543821231789564179356482625498317384127659
....7...8.6..3.4.5.3..9..71185.27..4.735.618.2..91.35765..8..1.8.7.6..2.3...5....	591674238768132495432895671185327964973546182246918357654283719817469523329751846
.........8.37..5.4.6..54189.7.8.32....8...7....69.5.3.68142..5.3.7..69.1.........	154298673893761524762354189975843216438612795216975438681429357327586941549137862
4..6..52.2....1.4...5..97..742..3..535.2.4.798..1..234..39..1...2.3....7.64..2..8	439687521287531946615429783742893615351264879896175234573948162928316457164752398
8...69..567.24.8...45..7.63.2...6...46.....57...9...8.38.5..17...1.83.262..67...8	812369745673245819945817263528736491469128357137954682386592174751483926294671538
65.......72.45.1.6..4867.2....12.6..5.1.4.3.2..2.96....1.9728..2.3.84.15.......74	658219437729453186134867529397125648561748392842396751415972863273684915986531274
6..7..83.82.6.57..7....92...9.31.....75.8.69.....56.7...71....6..85.3.42.31..4..7	659721834824635719713849265496317528175482693382956471247198356968573142531264987
.4..1........8......524..71.391.84.2...5.9...1.87.436.89..761......9........5..9.	342917586971685234685243971739168452264539817158724369893476125516392748427851693
.23....71..9.82....65.4...35.74.6....4.....1....2.34.73...6.75....73.1..78....63.	423695871179382546865147923537416298246978315918253467392861754654739182781524639
1.9.6.7...53179.2...6.....964.912..7....8....7..653.413.....4...1.54639...4.3.2.6	129864753853179624476325189645912837931487562782653941368291475217546398594738216
.5.3.2.8...1.......2.9..3618..5.16.3...234...4.78.6..5213..8.9.......1...7.1.3.2.	659312784381467952724985361892571643165234879437896215213658497546729138978143526
.3172.6.5.....8.1.4..139.27.5438....3...1...2....4753.19.265..3.4.8.....5.3.9128.	831724695927658314465139827754382169389516472216947538198265743642873951573491286
......153.6391.78218.........7.5...82391.74654...3.9.........31845.9127.371......	794628153563914782182573649617459328239187465458236917926745831845391276371862594
9...7....461..27.3..7........3.4852...42.58...8516.3........1..1.95..276....9...8	958473612461952783327816954693748521714235869285169347846327195139584276572691438
2.518...7..3.....21.42..68....6.5.2...7...1...2.4.1....36..82.18.....4..9...168.5	265183947783964512194257683418635729357892164629471358536748291871529436942316875
.....6843.8......1..487..6...34896.2.5.....3.4.27539...4..671..5......9.3261.....	791526843685934271234871569173489652859612734462753918948367125517248396326195487
9...8.157.46..5...85..126...6.....1.4...6...9.9.....4...475..68...1..32.385.2...1	932486157146975832857312694768294513423561789591837246214753968679148325385629471
32917.......942..54..8.6...7.8..9..359.....461..4..7.8...3.4..22..598.......21539	329175684816942375475836921748619253593287146162453798957364812231598467684721539
5.3..94.14......75....5..32..6873...1...9...8...2153..24..6....31......76.59..1.3	523789461491632875768154932956873214132496758874215396247361589319528647685947123
.6..4...........92.92...15..354687.9...152...2.497351..18...96.65...........1..3.	561249378847531692392786154135468729976152483284973516418325967653897241729614835
.6..3..7..2.6...3..3....2613...1.75.6...9...2.72.4...3416....2..9...3.1..5..2..8.	861932574524671839937458261349216758685397142172845693416589327298763415753124986
...4.61.2...175..9......7.46.3.2894...56932...8274.6.53.9......1..259...2.83.7...	897436152426175389531982764613528947745693218982741635379864521164259873258317496
7..456.1.6.52.78..4.1..9.........49..6.5.4.7..14.........3..9.2..69.25.1.5.148..7	738456219695217834421839756573621498962584173814793625187365942346972581259148367
....8492.5.32...848249.3......3.6....6.....3....8.9......7.529823...84.7.8764....	671584923593267184824913576148326759769451832352879641416735298235198467987642315
..84..........1....956.348.5.6.24.3.4...8...7.7.13.2.6.813.752....2..........98..	168492375347851692295673481516724938432986157879135246681347529954268713723519864
4.371...25.98..7...2......8......47..41.8.93..35......8......2...2..38.93...685.7	483715692519826743627934158268391475741582936935647281856179324172453869394268517
..2..6..9..6..8...9..7..85679....1...3.1.9.6...8....92329..1..4...9..5..8..6..9..	582316749476598231913742856794263185235189467168475392329851674641937528857624913
.84.25.....2.374..7....6...817..4..2.6..8..5.5..3..648...6....4..679.5.....41.82.	384925167652137489791846235817564392463289751529371648138652974246798513975413826
894..6...62.431...1739...62....9......76538......7....26...9371...812.46...3..298	894726153625431789173985462542198637917653824386274915268549371739812546451367298
193.5...72461.8.93..5..2..1..4.1........9........2.9..4..3..1..35.2.14766...4.839	193456287246178593875932641964817352528693714731524968487369125359281476612745839
8...479.......1.2....2..84.5.6....724.9.7.6.878....1.9.53..4....6.9.......876...5	825347961394681527671259843536198472419572638782436159153824796267915384948763215
7.9....4.1....2.8..283...162.4.......6.947.2.......9.468...143..7.6....8.4....1.5	759816342136472589428359716294185673365947821817263954682591437571634298943728165
.6........5.92...8......7..51..69374.24...68.69738..25..2......9...47.1........4.	263478951751923468489156732518269374324715689697384125842631597935847216176592843
35..1..64216.53.79.48.2.1.....5..9.....3.4.....2..1.....1.4.39.42.69.71886..3..52	357819264216453879948726135134562987795384621682971543571248396423695718869137452
..8436..14.61.2.9.3.2.95...1..6..5.9.........5.9..8..2...86.9.5.3.5.94.88..2147..	978436251456182397312795684183627549247951836569348172724863915631579428895214763
..15..62....39.18.85.71.4..3...2.......637.......5...2..6.73.94.23.65....79..42..	931548627764392185852716439398421756245637918617859342186273594423965871579184263
7.9.1.5..14295.....6..82.49..42..3......3......6..49..42.59..8.....28451..1.4.2.3	789416532142953867365782149514269378978135624236874915423591786697328451851647293
...1..89...76...1.1.352...654.7923.19.......22.1486.578...675.4.5...36...62..5...	625174893487639215193528746548792361976351482231486957819267534754913628362845179
94.....2.8.6.93.5....78.....28...9...598.216...1...58.....71....6.42.8.9.9.....75	943156728876293451215784396628517943459832167731649582582971634367425819194368275
..1.6.3.5...74.8..43895....1.9....5..6.1.5.9..5....1.2....19263..5.36...6.3.7.5..	971268345526743819438951726149327658362185497857694132784519263215836974693472581
168...53.9...4.1..5....1...7.4...69....284....51...2.3...1....2..6.2...1.15...967	168792534932845176547361829724513698693284715851679243479156382386927451215438967
.37......6..9...2...9.76..87..8.26..8..795..3..34.1..53..12.9...7...4..1......78.	537248196684913527129576438745832619816795243293461875358127964972684351461359782
39462.758...48..13...573.4....14......1...3......38....4.817...13..64...627.95481	394621758756489213812573946973142865481756329265938174549817632138264597627395481
5..98..3..6.........37248.56.1...2.92378915464.5...3.83.96184.........8..2..79..3	574986132862153794913724865681345279237891546495267318359618427746532981128479653
...18....1369....44...3.19.8132..76..49...28..52..8439.61.9...83....5917....21...	295184673136972854478536192813249765749653281652718439561497328324865917987321546
7.5.....8.2.6.5..496.....52..6.2....2..746..5....3.2..68.....295..1.9.7.4.....5.3	745392618128675394963814752376528941219746835854931267687453129532189476491267583
.2...4.7.7..1..2.6...7.65.....24.3.145..6..273.2.75.....48.2...5.7..3..2.8.6...1.	926534178735189246841726539679248351458361927312975684164852793597413862283697415
.3.9.7.45..98..6.2......3.....6.483.5.......6.761.2.....3......7.2..84..86.4.1.2.	238967145459813672617245389921654837584379216376182954143726598792538461865491723
.28.6.3....78.45..4.6.2..7...19.8..5859...2467..2.61...9..7.4.1..24.19....4.9.62.	528769314937814562416523879261948735859137246743256198395672481672481953184395627
9.5.38...8.2..459...195.3.7796......2.4.6.9.8......6711.9.768...238..7.9...29.1.5	975638214832714596461952387796185432214367958358429671149576823523841769687293145
6..2.4..5.2..91..67..5..92....4..6..49.....51..5..2....72..5..43..14..9.9..6.3..7	639274815528391746741568923213459678497836251865712439172985364386147592954623187
812...3.9.....8..75372...8.....82...2.......3...97.....4...58161..7.....3.6...795	812457369694138527537296184973582641258614973461973258749325816185769432326841795
.4.6....7.1...76.....524...3.62.....19.748.36.....69.2...965.....71...6.8....3.1.	543691827219837654678524193386259741192748536754316982421965378937182465865473219
..6.1..75.......9.59..2.3619452.7.....7...2.....3.6947874.9..13.6.......35..7.6..	426913875713865492598724361945287136637149258281356947874692513169538724352471689
316...4..7....1..99..2.....62....89.894126753.37....61.....5..81..6....7..9...135	316598472742361589958274316621753894894126753537489261473915628185632947269847135
..1....2..4.358.6.38.....74.6.5....85.86132.77....4.1.97.....82.2.896.5..1....9..	651749823247358169389261574164572398598613247732984615976135482423896751815427936
5248.7.1.8.3..4.2..1.25....279........8.9.2........968....41.8..8.6..4.1.4.3.8576	524837619893164725716259843279586134168493257435712968657941382382675491941328576
6.3.2.97....73....79..86..1...6.21...28...46...68.1...2..96..13....74....69.1.2.7	683125974412739856795486321947652138128397465356841792274968513531274689869513247
..18..4.....41.......5961...4..6.8...6814932...9.8..4...6371.......24.....2..89..	651837492983412765274596138347265819568149327129783546896371254715924683432658971
...3......93.1..744...591.2642.........563.........7969.143...536..9.41......1...	517342869293816574486759132642978351179563248835124796921437685368295417754681923
7....6...39...8..7..6..4.196..9.73...12.4.79...38.2..423.6..4..4..3...62...4....3	724196835391258647586734219645917328812543796973862154239685471458371962167429583
.761..8.983.9...16...6287...5..49....9..6..8....28..6...7892...52...6.784.1..369.	276134859834957216915628734658749123792361485143285967367892541529416378481573692
...2..3......3986..816..9.2158....3.6...1...8.7....5218.9..324..3459......7..2...	946258317725139864381674952158427639692315478473986521819763245234591786567842193
..68.5......3...57.2.4.9..3.....241.9..7.8..6.815.....1..9.4.6.86...7......1.69..	316875294498321657527469183753692418942718536681543729175934862869257341234186975
8..63........183....42..5...48.5..3.295.8.471.3..2.68...1..38....689........61..7	819635724572418369364279518648157932295386471137924685921743856756892143483561297
.......453.156..9..98.2.....54...93..3964521..12...65.....3.58..2..987.398.......	276819345341567892598324176654271938839645217712983654167432589425198763983756421
.749....386.5379.4...1.....25.41.87..8.....9..41.98.25.....1...4.8629.375....418.	174986253862537914935142768259413876387265491641798325793851642418629537526374189
641.8.9..3..751...............5.7..11538.27698..6.9...............168..7..6.2.134	641283975398751642527496318962537481153842769874619253215374896439168527786925134
14.6.5.7.6....7.1.3...4...9..7..29..2.......3..63..7..8...1...6.6.2....7.1.4.6.52	149635278658927314372841569437162985281579643596384721825713496964258137713496852
.589...3...93.....136275.9857...92......1......38...1548.193756.....83...1...684.	758964132249381567136275498571639284864512973923847615482193756697458321315726849
