PuzzleBoard	SolvedBoard
.41.......9.2....1.2.1.7....3.6...8.1.9...3.7.8...1.6....7.8.9.9....3.2.......81.	541836279897254631326197458432679185169582347785341962213768594958413726674925813
....8.....7.3...6...976.3..36..574297...2...558293..17..7.912...2...3.7.....7....	635482791278319564419765382361857429794126835582934617857691243926543178143278956
.4...1................973..85.316..773..2..569..475.23..976................9...7.	347581269298634715516297348852316497734829156961475823129763584675148932483952671
...7..35.6..3.....7.3...6......1.2...25.7.96...6.9......4...8.6.....4..3.62..8...	289761354651349782743285619978416235425873961136592478594137826817624593362958147
.8915.34.....4..95...3.....5..4.62......3......45.2..1.....4...72..9.....51.2396.	289157346637248195145369827513476289862931754974582631398614572726895413451723968
.1..8.95...5.6..1..9..41386.3.9.8...............4.6.9.76189..3..2..5.1...53.1..6.	614387952385269714297541386136928547948175623572436891761892435429653178853714269
.......768.741..3..9...7..878.....242...7...531.....671..7...9..4..917.397.......	451839276827416539693527148789165324264378915315942867138754692542691783976283451
.......89.....8.2.......17...826..4.1..384..7.7..512...43.......2.8.....58.......	215736489937418526864592173358267941192384657476951238743629815621875394589143762
...8..3.57.392.8..8....3.97148.5.9......9......9.8.15253.7....9..7.315.42.4..9...	491876325763925841825413697148652973352197486679384152536748219987231564214569738
1.9........2..9.....521.7...3...42.1.9.....3.2.49...7...7.981.....7..8........9.7	189475362672389415345216789736854291598127634214963578427698153953741826861532947
...8.2..6..9.......8679..427.......18...7...33.......764..2751.......3..9..5.1...	413852796279164835586793142764235981821479653395618427648327519152946378937581264
76....2...9.......5..6...9..39..68.7....9....1.63..95..8...9..2.......6...3....48	761943285392785416548621793439156827875492631126378954684519372257834169913267548
...24531..7..6.2.9..193.6..6.5.9.8....8...5....3.1.4.6..9.567..1.7.2..6..62789...	896245317374861259251937684615394872948672531723518496439156728187423965562789143
.7...584....7123..93..867........2......9......8........284..57..7361....945...3.	271935846486712395935486712549178263723694581618253974362849157857361429194527638
...8....774.....18...2..9..2....3...965...321...1....5..3..9...52.....496....7...	139845267742936518856271934281593476965784321374162895413659782527318649698427153
9.367..82....98.3.82..3........29....6..4..9....76........1..73.7.98....61..578.4	943671582751298436826534719437129658162845397598763241285416973374982165619357824
.3..52..9.5.7.12....1....5.3.56.94......4......61.78.5.7....5....42.5.9.5..81..2.	637452189859761243421398657315689472782543961946127835278934516164275398593816724
.4.6.7.......3...11.72.4......9.1...91..4..85...8.6......1.25.66...7.......4.5.3.	345617892862539741197284653583921467916743285724856319438192576651378924279465138
.589..7.....74.92.974..251.89...4....4..7..8....3...95.852..371.27.13.....9..726.	258931746316745928974682513892564137543179682761328495485296371627413859139857264
.6......2.........921.7.....9.81.2342.......6186.43.9.....2.659.........4......2.	863591472745362918921478563597816234234957186186243795318724659652139847479685321
.....4.8.5.3..7.........75...14.....98.765.13.....89...64.........1..5.4.7.3.....	716954382593827146248631759651493827982765413437218965364589271829176534175342698
....56..23..9.8..125.1....8.95...2.31...9...77.3...98.6....9.245..8.1..99..74....	814356792367928451259174638495687213186293547723415986671539824542861379938742165
......4....6...5..9..6.4.27..94....3..7.1.6..8....91..28.3.7..6..4...8....3......	738295461426173598951684327519468273347512689862739154285347916174956832693821745
...5....9.3.....7....74...547..8..6.3...9...7.9..7..822...37....5.....4.8....9...	147526839536918274982743615471285963328694157695371482214837596759162348863459721
...452.............4..69.72.69...21.....2.....75...63.68.13..5.............278...	197452386326817549548369172469783215813625794275941638682134957734596821951278463
....9.8...8.14..5216......9...8........729........4...3......4182..13.9...1.5....	547296813983147652162385479754831926618729534239564187395678241826413795471952368
1...3.4........659.5..8.2...17....62.2.8.1.4.48....19...9.1..2.261........5.7...6	192536487738124659654987231917345862526891743483762195379618524261459378845273916
.3.....6.4..5...73...23...4..59.....3...5...8.....36..8...91...16...8..9.4.....8.	738149562429586173516237894685912347371654928294873615852491736163728459947365281
..8...64.416.2.....9.......7..2....9..9.7.8..8....5..2.......9.....8.257.75...4..	328719645416523978597864123761248539259371864843695712682457391934186257175932486
5..24..7....5..4.9...93.6..........88..1.3..23..........4.25...9.5..7....6..94..1	596241873183576429472938615621759348847163592359482167714825936935617284268394751
147.2..6.3..57......2...871............194............438...6......43..7.7..1.438	147928563386571942952436871714285396863194725529367184438752619691843257275619438
.1..745...732.6........8.....571.8.....382.....9.652.....6........5.168...189..5.	816974523973256418452138976325719864764382195189465237598627341237541689641893752
.3..5.98.28...945..45..2.76.19....6..62...73..7....29.75.2..64..945...27.28.4..1.	137654982286179453945382176419723568862495731573816294751238649394561827628947315
..74...2.6...7....1....56.8.8..412..4..5.2..1..273..4.8.12....3....1...5.6...34..	357486129628179354194325678586941237473562891912738546841257963239614785765893412
.58....7.....98....49..7..281....7.3....3....5.3....249..3..28....72.....2....36.	258413976637298541149657832812546793764932158593871624971364285386725419425189367
.175...233...24.9.2.9.8.......2.....9.5.4.2.1.....1.......1.5.9.2.47...879...543.	417596823368724195259183746146238957935647281872951364684312579523479618791865432
....1.3.9....5.....19..3..4941.....5..7...8..8.....9431..3..65.....9....7.3.6....	578614329432958716619273584941836275327549861865721943194382657256197438783465192
..61.2..3..3.4...2.896....7........679.....346........8....614.3...8.7..9..7.53..	546172893173948652289653417415327986792861534638594271857236149361489725924715368
.....1...589.42..77....36......74.....81.52.....32......74....99..23.854...5.....	634781592589642137712953648326874915498165273175329486857416329961237854243598761
4..8..621..2....8.5...76......4.59.8.........1.93.2......52...4.9....2..251..4..6	473859621962143587518276349327465918685791432149382765736528194894617253251934876
....4....9..3...21....9.4.6..4...1..8.64537.2..2...3..4.5.3....12...6..8....1....	568241973947365821231798456394627185816453792752189364475832619123976548689514237
1..9.5...2..63...5..5.74..6.7...9.......6.......2...6.6..14.9..7...96..4...7.2..3	167925348284631795395874126576419832829563471413287569632148957751396284948752613
1..3.8......47..897.3....1....6..1.896..8..358.4..2....9....7.141..97......1.6..4	149328576256471389783965412572639148961784235834512967698243751415897623327156894
..27.8..4..3..9..7.......65.364.5....956.741....3.259.32.......6..8..7..8..5.63..	512768934463259187987134265136495872295687413748312596324971658659843721871526349
3..5.18.61..9.67.5.....8....3...2.6...6.5.3...5.6...2....8.....7.83.4..96.32.5..8	347521896182936745569748213931482567276159384854673921495817632728364159613295478
238...916...2.6.7.97..........53..6...........4..18..........23.2.9.3...387...659	238745916451296378976381245819532467562479831743618592694857123125963784387124659
.5....1..163....8...85.14......5.......428.......9......16.59...9....351..2....7.	459867123163942587278531496927153864615428739834796215381675942796284351542319678
.9..1.....5.96347..6..7.19....6....7....3....8....2....29.5..4..83146.5.....2..6.	297415386158963472364278195932684517476531928815792634629357841783146259541829763
8.3......1....2..8.4...875...213.6.............4.768...187...9.4..9....1......2.7	853497126176352948249618753582134679761589432394276815618723594427965381935841267
.5.13.....9...6...2.18.......2..1.58..85631..51.2..3.......78.3...3...2.....82.4.	654139287893726415271854639362471958948563172517298364425617893189345726736982541
975.1...41.2.4..5.......17..5.637..9..1.8.7..7..124.8..13.......9..7.8.18...9.546	975813624182746953634259178258637419341985762769124385413568297596472831827391546
..5.....82.7...45..862....3.1......4.5.4.7.8.9......2.8....314..61...8.93.....6..	135674298297318456486259713712985364653427981948136527879563142561742839324891675
4...6...335..4........73.959...8..67....9....71..2...482.43........5..425...1...9	492865173357149826681273495945381267263794518718526934829437651136958742574612389
3...2..4.842.7...9.9.1.8.3.2...19......834......75...8.7.5.3.8.1...9.654.2..8...3	351926847842375169697148532283619475715834926964752318479563281138297654526481793
821...5..4.7..2.....571.....132.57....2.9.1....84.192.....248.....1..4.9..4...632	821943576467582391395716284913265748742398165658471923539624817286137459174859632
..76.....3.9.1.4......2.5..54.9..3..8..1.5..4..2..6.59..5.3......1.6.7.5.....96..	457698123329517486168423597546982371893175264712346859675831942981264735234759618
..63.5...3.7.....55..4.9.38738542...4..693..7...18745398.7.4..61.....8.4...8.13..	846375129397218645521469738738542961415693287269187453982734516153926874674851392
5...9.1..7.9.....2.2..8.9.3....3..7.3.5...8.6.9..7....1.7.2..9.9.....7.1..3.1...4	584392167739651482621784953418536279375249816296178345167423598942865731853917624
.7......5....821.......76.925.9.......97.32.......1.989.34.......582....6......7.	172694385596382147438517629251948736869753214347261598923476851715829463684135972
..8.5..6.2.....37.......25.5..9..743.39.4.62.476..3..9.23.......84.....2.5..3.4..	348257961295168374167394258512986743839741625476523819923475186784619532651832497
7..1....3462........95......3.758....76...31....631.9......51........4721....6..9	785194623462387951319562847931758264876249315524631798293475186658913472147826539
....6..3..6....42.37.25..81..1.4...3....1....4...8.1..95..78.46.42....1..1..2....	824761539165893427379254681281645973537912864496387152953178246642539718718426395
.15.843.......51..4..6.....94..7....1.......9....4..81.....8..3..43.......329.51.	215784396836925147479631852948173625157862439362549781621458973594317268783296514
..3..1.541653..2....87.6..........1..1453798..5..........1.54....2..356153.6..8..	973821654165394278428756139287469315614537982359218746796185423842973561531642897
.3.8...59.8.6.4.2...6....8..6.4.1.7..91.3.84..4.9.6.1..2....1...1.2.5.3.37...8.6.	432817659987654321156329487265481973791532846843976512524763198618295734379148265
5.........72...1..9..354...8.921...4....4....2...356.9...691..3..6...49.........1	583172946472869135961354728859216374637948512214735689748691253126583497395427861
.....63.161...2.8.......29.......57..9..7..6..24.......82.......4.2...583.58.....	259786341613942785478135296836421579591378462724569813182657934947213658365894127
42..8......3..4...7..259.......4..23.12.3.94.37..9.......427..9...8..4......6..32	425386791963174258781259364598741623612538947374692185836427519259813476147965832
.2...8541....7..2.8.9.4.......8.17....7...8....83.7.......8.2.5.8..2....5724...8.	726938541314576928859142376465891732137254869298367154641783295983625417572419683
4.52....8..26..5.......7.9.5348.9.16..8.6.9..91.7.5824.4.9.......7..64..8....23.1	465293178792618543381547692534829716278164935916735824643951287127386459859472361
..95..461214.....35.............42858...2...74928.............81.....679675..91..	389572461214698753567143892731964285856321947492857316943716528128435679675289134
......39...8.1.....735..41.32....8..8...4...9..7....23.62..495.....5.2...34......	215467398498213675673598412326975841851342769947186523162834957789651234534729186
..56.2....8...5..........6.6.....43..7452681..18.....6.4..........3...4....9.75..	735692184486135792291784365652819437374526819918473256849251673527368941163947528
2...5..79....7...84.721.....7...685...........385...4.....357.27...6....39..2...4	263458179519673428487219536972146853154382967638597241846935712721864395395721684
......7...7....39.98....1.....42.97...7.1.2...29.56.....1....27.93....4...8......	134695782675281394982374156816423975547918263329756418451839627793562841268147539
3.9.6..5...6.2.917.1..9..6..3..8..91..8...5..96..5..8..9..7..4.681.3.7...4..1.8.9	379861452856324917214597368435782691128946573967153284593278146681439725742615839
6247.........18...91.....4..9512..3....537....3..8457..6.....52...85.........2814	624795183573418296918263745795126438481537629236984571867341952142859367359672814
...579.6..9....5....5...7.9....2.8..7.94586.1..8.1....4.6...2....2....7..8.742...	241579368897364512365281749514623897729458631638917425476195283152836974983742156
